id,Y
b28822,182803415040
b28823,15920690176
b28824,14866489344
b28825,33583943680
b28826,263845085184
b28827,16387682304
b28828,15026777088
b28829,15017529344
b28830,35579834368
b28831,18932250624
b28832,16571087872
b28833,14851847168
b28834,18798934016
b28835,14846452736
b28836,14844141568
b28837,14844141568
b28838,14844141568
b28839,14844141568
b28840,14844141568
b28841,14844141568
b28842,14844141568
b28843,21019074560
b28844,116216160256
b28845,16556446720
b28846,14985934848
b28847,47962066944
b28848,210153308160
b28849,20676921344
b28850,16752953344
b28851,16078665728
b28852,29464238080
b28853,25326039040
b28854,15423643648
b28855,15187835904
b28856,21299578880
b28857,15610902528
b28858,14958192640
b28859,14864948224
b28860,14847994880
b28861,14845682688
b28862,26558251008
b28863,217635192832
b28864,53190688768
b28865,717918896128
b28866,675979722752
b28867,60178620416
b28868,17815629824
b28869,137020440576
b28870,523374952448
b28871,38184513536
b28872,19541037056
b28873,83509739520
b28874,224352649216
b28875,82568052736
b28876,89204580352
b28877,17712367616
b28878,99011420160
b28879,18103070720
b28880,15163945984
b28881,14881901568
b28882,14848764928
b28883,16786860032
b28884,36740378624
b28885,15042960384
b28886,29567500288
b28887,295812497408
b28888,21296496640
b28889,15082261504
b28890,46689013760
b28891,202834771968
b28892,18227908608
b28893,15372012544
b28894,16558758912
b28895,47185289216
b28896,42280329216
b28897,26938935296
b28898,15187064832
b28899,24671787008
b28900,14936614912
b28901,14847223808
b28902,14844141568
b28903,14844141568
b28904,14844141568
b28905,14844141568
b28906,15124644864
b28907,19882418176
b28908,14847994880
b28909,19631198208
b28910,172645171200
b28911,17199138816
b28912,14946632704
b28913,35418775552
b28914,141310443520
b28915,16841574400
b28916,15240237056
b28917,16305226752
b28918,52052488192
b28919,23559020544
b28920,16013934592
b28921,14883442688
b28922,17545916416
b28923,14874966016
b28924,14844911616
b28925,14844141568
b28926,14844141568
b28927,14844141568
b28928,14844141568
b28929,14844141568
b28930,15099984896
b28931,14844141568
b28932,15079949312
b28933,357593415680
b28934,22638907392
b28935,15159322624
b28936,29743200256
b28937,114225659904
b28938,16961018880
b28939,15157010432
b28940,15076867072
b28941,20313192448
b28942,20467314688
b28943,14995952640
b28944,14847994880
b28945,15255649280
b28946,14848764928
b28947,14844141568
b28948,14844141568
b28949,14844141568
b28950,14844141568
b28951,14844141568
b28952,14844141568
b28953,14844141568
b28954,14844141568
b28955,18098446336
b28956,334007238656
b28957,18892949504
b28958,14944321536
b28959,48359706624
b28960,187558871040
b28961,16604995584
b28962,15083802624
b28963,19201196032
b28964,64798453760
b28965,23114375168
b28966,19954085888
b28967,14905020416
b28968,21007515648
b28969,14863407104
b28970,14844141568
b28971,14844141568
b28972,14844141568
b28973,14844141568
b28974,14844141568
b28975,14844141568
b28976,16947147776
b28977,14845682688
b28978,14844141568
b28979,122441957376
b28980,15419790336
b28981,14845682688
b28982,28074821632
b28983,91582701568
b28984,14867259392
b28985,14847994880
b28986,14847223808
b28987,23128246272
b28988,18601658368
b28989,15192459264
b28990,14844911616
b28991,20368676864
b28992,14847223808
b28993,14844141568
b28994,14844141568
b28995,14844141568
b28996,14844141568
b28997,14844141568
b28998,14844141568
b28999,14844141568
b29000,14844141568
b29001,14844141568
b29002,49862402048
b29003,14876507136
b29004,14844911616
b29005,18818971648
b29006,62529761280
b29007,15032941568
b29008,14874194944
b29009,14861094912
b29010,16289814528
b29011,16102554624
b29012,14971292672
b29013,14866489344
b29014,14851847168
b29015,14844911616
b29016,14844141568
b29017,14844141568
b29018,14844141568
b29019,14844141568
b29020,14844141568
b29021,14844141568
b29022,14844141568
b29023,18281080832
b29024,309034680320
b29025,19937902592
b29026,14973604864
b29027,54849048576
b29028,195930062848
b29029,17581363200
b29030,15238695936
b29031,17689249792
b29032,51902988288
b29033,28447027200
b29034,21630943232
b29035,14935844864
b29036,24296497152
b29037,14904249344
b29038,14845682688
b29039,14844141568
b29040,14844141568
b29041,14844141568
b29042,14844141568
b29043,14844141568
b29044,19853905920
b29045,14849536000
b29046,14847994880
b29047,178941870080
b29048,17065823232
b29049,14955109376
b29050,26735493120
b29051,95342526464
b29052,16258989056
b29053,15039877120
b29054,14969751552
b29055,18835924992
b29056,20480415744
b29057,15106920448
b29058,14859553792
b29059,14845682688
b29060,14844141568
b29061,14844141568
b29062,14844141568
b29063,14844141568
b29064,14844141568
b29065,14844141568
b29066,14844141568
b29067,14844141568
b29068,14844141568
b29069,227641622528
b29070,16923258880
b29071,14886524928
b29072,26051186688
b29073,82091810816
b29074,15341958144
b29075,14886524928
b29076,14880360448
b29077,38129029120
b29078,17993641984
b29079,14924284928
b29080,14844911616
b29081,15661763584
b29082,14845682688
b29083,14844141568
b29084,14844141568
b29085,14844141568
b29086,14844141568
b29087,14844141568
b29088,14844141568
b29089,14844141568
b29090,14844141568
b29091,36263370752
b29092,14877278208
b29093,14844141568
b29094,16020099072
b29095,52739104768
b29096,14891919360
b29097,14851847168
b29098,14847994880
b29099,14844911616
b29100,14844141568
b29101,14844141568
b29102,14844141568
b29103,14844141568
b29104,14844141568
b29105,14844141568
b29106,14844141568
b29107,14844141568
b29108,14844141568
b29109,14844141568
b29110,14844141568
b29111,14844141568
b29112,47223820288
b29113,44977479680
b29114,16709027840
b29115,15085343744
b29116,34757591040
b29117,66030665728
b29118,14859553792
b29119,14861094912
b29120,14850306048
b29121,15316528128
b29122,22344531968
b29123,15002117120
b29124,14849536000
b29125,18938415104
b29126,14881901568
b29127,14844911616
b29128,14844141568
b29129,14844141568
b29130,14844141568
b29131,14923514880
b29132,46349942784
b29133,14896542720
b29134,133292974080
b29135,60124676096
b29136,18852106240
b29137,16264383488
b29138,50099752960
b29139,91581931520
b29140,14954339328
b29141,15627855872
b29142,21625548800
b29143,35915821056
b29144,22218151936
b29145,28214302720
b29146,15607049216
b29147,27645589504
b29148,15295721472
b29149,14853388288
b29150,14932761600
b29151,15004429312
b29152,15611673600
b29153,17167544320
b29154,19383060480
b29155,14854159360
b29156,22008543232
b29157,49519480832
b29158,15733430272
b29159,14934303744
b29160,41763246080
b29161,84141645824
b29162,14866489344
b29163,14851847168
b29164,16101784576
b29165,38284693504
b29166,28831563776
b29167,21387427840
b29168,14935844864
b29169,33946132480
b29170,14952798208
b29171,14851077120
b29172,14844911616
b29173,14844141568
b29174,14844141568
b29175,14891149312
b29176,14844141568
b29177,18049126400
b29178,14844911616
b29179,19179618304
b29180,76036325376
b29181,15272602624
b29182,14844911616
b29183,27378186240
b29184,83898900480
b29185,14863407104
b29186,14848764928
b29187,14847223808
b29188,19117199360
b29189,16712881152
b29190,14864177152
b29191,14844141568
b29192,17082776576
b29193,14844911616
b29194,14844141568
b29195,14844141568
b29196,14844141568
b29197,14844141568
b29198,14844141568
b29199,14844141568
b29200,14844141568
b29201,14844141568
b29202,55248228352
b29203,14932761600
b29204,14844141568
b29205,27189385216
b29206,80784850944
b29207,14872653824
b29208,14847994880
b29209,14848764928
b29210,35819495424
b29211,20439572480
b29212,17377150976
b29213,14854930432
b29214,20796366848
b29215,14851847168
b29216,14844141568
b29217,14844141568
b29218,14844141568
b29219,14844141568
b29220,14844141568
b29221,14844141568
b29222,14844141568
b29223,14844141568
b29224,14844141568
b29225,55489429504
b29226,15194000384
b29227,14844141568
b29228,26680008704
b29229,48980049920
b29230,14844911616
b29231,14844911616
b29232,14844141568
b29233,17388709888
b29234,19195801600
b29235,14905020416
b29236,14844911616
b29237,19071731712
b29238,14871112704
b29239,14861865984
b29240,14844141568
b29241,14844141568
b29242,14858012672
b29243,14990558208
b29244,21409775616
b29245,14844911616
b29246,35737808896
b29247,20344016896
b29248,16112572416
b29249,14850306048
b29250,31111813120
b29251,39175520256
b29252,14872653824
b29253,14887296000
b29254,14877278208
b29255,14859553792
b29256,15507640320
b29257,14946632704
b29258,14903478272
b29259,14870342656
b29260,14847994880
b29261,14844911616
b29262,14844141568
b29263,14844141568
b29264,14844141568
b29265,14844141568
b29266,14844141568
b29267,14844141568
b29268,264406876160
b29269,2381516636160
b29270,227980689408
b29271,39845957632
b29272,124114960384
b29273,581623349248
b29274,159768969216
b29275,57606307840
b29276,486148866048
b29277,1634018394112
b29278,18031403008
b29279,52383854592
b29280,17742422016
b29281,99019128832
b29282,36805111808
b29283,19081750528
b29284,15330399232
b29285,14881130496
b29286,22517919744
b29287,14824104960
b29288,14850306048
b29289,47790989312
b29290,15308821504
b29291,14850306048
b29292,22914787328
b29293,242214715392
b29294,19595749376
b29295,15691046912
b29296,15454468096
b29297,32829511680
b29298,16433147904
b29299,14880360448
b29300,14844911616
b29301,14844141568
b29302,14844141568
b29303,14844141568
b29304,14844141568
b29305,14844141568
b29306,14844141568
b29307,14844141568
b29308,14844141568
b29309,14844141568
b29310,14844141568
b29311,14844141568
b29312,131253927936
b29313,15268750336
b29314,14848764928
b29315,27889102848
b29316,122689323008
b29317,14957421568
b29318,14857241600
b29319,14854159360
b29320,23793287168
b29321,18294951936
b29322,14905020416
b29323,14844141568
b29324,18987735040
b29325,14846452736
b29326,14844141568
b29327,14844141568
b29328,14844141568
b29329,14844141568
b29330,14844141568
b29331,14844141568
b29332,14844141568
b29333,14844141568
b29334,14844141568
b29335,76441665536
b29336,15093820416
b29337,14855700480
b29338,20453443584
b29339,40178089984
b29340,14918890496
b29341,14847994880
b29342,14845682688
b29343,14844911616
b29344,14844141568
b29345,14844141568
b29346,14844141568
b29347,14844141568
b29348,14844911616
b29349,14844911616
b29350,14844141568
b29351,14844141568
b29352,14844141568
b29353,14844141568
b29354,14844141568
b29355,14844141568
b29356,75005239296
b29357,14968210432
b29358,14869571584
b29359,14861094912
b29360,26159073280
b29361,19696701440
b29362,15085343744
b29363,14847994880
b29364,17710057472
b29365,14868801536
b29366,14844911616
b29367,14844141568
b29368,14844141568
b29369,14844141568
b29370,14844141568
b29371,14844141568
b29372,14844141568
b29373,14844141568
b29374,20601401344
b29375,14850306048
b29376,14844141568
b29377,14844141568
b29378,14844141568
b29379,14844141568
b29380,14844141568
b29381,14844141568
b29382,14844141568
b29383,14844141568
b29384,14844141568
b29385,14844141568
b29386,14844141568
b29387,14844141568
b29388,14844141568
b29389,14844141568
b29390,14844141568
b29391,50789453824
b29392,15093820416
b29393,14847994880
b29394,24109238272
b29395,152692424704
b29396,15510722560
b29397,15032171520
b29398,15002117120
b29399,39118495744
b29400,19316787200
b29401,16957936640
b29402,14857241600
b29403,17666131968
b29404,14847994880
b29405,14844141568
b29406,14844141568
b29407,14844141568
b29408,14844141568
b29409,14844141568
b29410,14844141568
b29411,14844141568
b29412,14844141568
b29413,34938683392
b29414,14908102656
b29415,14844141568
b29416,14844141568
b29417,33845952512
b29418,14899625984
b29419,14845682688
b29420,14844911616
b29421,14844141568
b29422,14844141568
b29423,14844141568
b29424,14844141568
b29425,14844141568
b29426,14844141568
b29427,14844141568
b29428,14844141568
b29429,14844141568
b29430,14844141568
b29431,14844141568
b29432,14844141568
b29433,14844141568
b29434,14844141568
b29435,105888382976
b29436,15079179264
b29437,14846452736
b29438,27516125184
b29439,94549565440
b29440,14940468224
b29441,14857241600
b29442,14854930432
b29443,22689767424
b29444,17966671872
b29445,14994411520
b29446,14844911616
b29447,17811777536
b29448,14847223808
b29449,14844141568
b29450,14844141568
b29451,14844141568
b29452,14844141568
b29453,14844141568
b29454,14844141568
b29455,14844141568
b29456,14844141568
b29457,14844141568
b29458,93466083328
b29459,15436743680
b29460,14846452736
b29461,28718284800
b29462,122408820736
b29463,14952798208
b29464,14868030464
b29465,14863407104
b29466,22241269760
b29467,24332716032
b29468,15329628160
b29469,14851847168
b29470,21738829824
b29471,14869571584
b29472,14844911616
b29473,14844141568
b29474,14844141568
b29475,14844141568
b29476,14844141568
b29477,14844141568
b29478,16682056704
b29479,14844911616
b29480,37769150464
b29481,90759684096
b29482,16470908928
b29483,14853388288
b29484,39247958016
b29485,121568075776
b29486,14926597120
b29487,14866489344
b29488,14864177152
b29489,27969247232
b29490,21662537728
b29491,16162662400
b29492,14851847168
b29493,22318329856
b29494,14857241600
b29495,14844141568
b29496,14844141568
b29497,14844141568
b29498,14844141568
b29499,14844141568
b29500,14844141568
b29501,14844141568
b29502,14844141568
b29503,53227675648
b29504,14881130496
b29505,14844141568
b29506,18909902848
b29507,68239245312
b29508,15015218176
b29509,14857241600
b29510,14861094912
b29511,14851077120
b29512,8263865344
b29513,13037820928
b29514,14531271680
b29515,14762456064
b29516,12113855488
b29517,14603709440
b29518,14820252672
b29519,14841829376
b29520,14844141568
b29521,14844141568
b29522,10611156992
b29523,14599086080
b29524,29624526848
b29525,131125239808
b29526,20636080128
b29527,14990558208
b29528,92984442880
b29529,503560896512
b29530,60675665920
b29531,23901943808
b29532,73778421760
b29533,229157421056
b29534,78745034752
b29535,94555725824
b29536,20253855744
b29537,98354855936
b29538,18719561728
b29539,15314987008
b29540,14919661568
b29541,14854930432
b29542,14845682688
b29543,17419534336
b29544,28314482688
b29545,18589327360
b29546,141569376256
b29547,16663562240
b29548,14914267136
b29549,38603726848
b29550,292843323392
b29551,18316529664
b29552,16464743424
b29553,16128755712
b29554,51083825152
b29555,25635055616
b29556,21167032320
b29557,14971292672
b29558,27308058624
b29559,14999805952
b29560,14852618240
b29561,14844911616
b29562,14844141568
b29563,14844141568
b29564,14844141568
b29565,14844141568
b29566,14844141568
b29567,15663304704
b29568,107384143872
b29569,17537439744
b29570,14875736064
b29571,45207891968
b29572,258134835200
b29573,22512525312
b29574,15818198016
b29575,39382044672
b29576,135424491520
b29577,62198398976
b29578,72610938880
b29579,16538722304
b29580,40934834176
b29581,15226365952
b29582,14861094912
b29583,14845682688
b29584,14844141568
b29585,14844141568
b29586,14939697152
b29587,15362764800
b29588,14844911616
b29589,26800994304
b29590,146980634624
b29591,15406690304
b29592,14853388288
b29593,30939195392
b29594,200650850304
b29595,15741136896
b29596,14950486016
b29597,14958192640
b29598,31893215232
b29599,18590097408
b29600,16571087872
b29601,14851847168
b29602,18798934016
b29603,14846452736
b29604,14844141568
b29605,14844141568
b29606,14844141568
b29607,14844141568
b29608,14844141568
b29609,14844141568
b29610,14844141568
b29611,21019074560
b29612,116216160256
b29613,16556446720
b29614,14985934848
b29615,47962066944
b29616,210153308160
b29617,20676921344
b29618,16752953344
b29619,16078665728
b29620,29464238080
b29621,25326039040
b29622,15423643648
b29623,15187835904
b29624,21299578880
b29625,15610902528
b29626,14958192640
b29627,14864948224
b29628,14847994880
b29629,14845682688
b29630,26558251008
b29631,217635192832
b29632,53190688768
b29633,717918896128
b29634,675979722752
b29635,60178620416
b29636,17815629824
b29637,137020440576
b29638,523374952448
b29639,38184513536
b29640,19541037056
b29641,83509739520
b29642,224352649216
b29643,82568052736
b29644,89204580352
b29645,17712367616
b29646,99011420160
b29647,18103070720
b29648,15163945984
b29649,14881901568
b29650,18023696384
b29651,36783534080
b29652,15044501504
b29653,30650984448
b29654,294282821632
b29655,21302661120
b29656,15026006016
b29657,47565971456
b29658,202203643904
b29659,17207615488
b29660,15409772544
b29661,16600371200
b29662,48134684672
b29663,42280329216
b29664,26938935296
b29665,15187064832
b29666,24671787008
b29667,14936614912
b29668,14847223808
b29669,14844141568
b29670,14844141568
b29671,14844141568
b29672,14844141568
b29673,15124644864
b29674,19882418176
b29675,14847994880
b29676,19631198208
b29677,172645171200
b29678,17199138816
b29679,14946632704
b29680,35418775552
b29681,141310443520
b29682,16841574400
b29683,15240237056
b29684,16305226752
b29685,52052488192
b29686,23559020544
b29687,16013934592
b29688,14883442688
b29689,17545916416
b29690,14874966016
b29691,14844911616
b29692,14844141568
b29693,14844141568
b29694,14844141568
b29695,14844141568
b29696,14844141568
b29697,15099984896
b29698,14844141568
b29699,15079949312
b29700,357593415680
b29701,22638907392
b29702,15159322624
b29703,29743200256
b29704,114225659904
b29705,16961018880
b29706,15157010432
b29707,15076867072
b29708,20313192448
b29709,20467314688
b29710,14995952640
b29711,14847994880
b29712,15255649280
b29713,14848764928
b29714,14844141568
b29715,14844141568
b29716,14844141568
b29717,14844141568
b29718,14844141568
b29719,14844141568
b29720,14844141568
b29721,14933532672
b29722,252181839872
b29723,17221486592
b29724,14894231552
b29725,45519990784
b29726,154930282496
b29727,16001604608
b29728,14988246016
b29729,18609362944
b29730,55638929408
b29731,23230738432
b29732,19954085888
b29733,14905020416
b29734,21007515648
b29735,14863407104
b29736,14844141568
b29737,14844141568
b29738,14844141568
b29739,14844141568
b29740,14844141568
b29741,15346581504
b29742,14844141568
b29743,14844141568
b29744,84648706048
b29745,15236383744
b29746,14844911616
b29747,27589332992
b29748,64205848576
b29749,14853388288
b29750,14845682688
b29751,14844911616
b29752,22417739776
b29753,18617069568
b29754,15192459264
b29755,14844911616
b29756,20368676864
b29757,14847223808
b29758,14844141568
b29759,14844141568
b29760,14844141568
b29761,14844141568
b29762,14844141568
b29763,14844141568
b29764,14844141568
b29765,14844141568
b29766,39040663552
b29767,14860323840
b29768,14844141568
b29769,18775816192
b29770,51073036288
b29771,14931991552
b29772,14861094912
b29773,14861865984
b29774,14848764928
b29775,15278768128
b29776,14971292672
b29777,14866489344
b29778,14851847168
b29779,14844911616
b29780,14844141568
b29781,14844141568
b29782,14844141568
b29783,14844141568
b29784,14844141568
b29785,14844141568
b29786,14844141568
b29787,18281080832
b29788,309034680320
b29789,19937902592
b29790,14973604864
b29791,54849048576
b29792,195930062848
b29793,17581363200
b29794,15238695936
b29795,17689249792
b29796,51902988288
b29797,28447027200
b29798,21630943232
b29799,14935844864
b29800,24296497152
b29801,14904249344
b29802,14845682688
b29803,14844141568
b29804,14844141568
b29805,14844141568
b29806,14844141568
b29807,14844141568
b29808,19853905920
b29809,14849536000
b29810,14847994880
b29811,178941870080
b29812,17065823232
b29813,14955109376
b29814,26735493120
b29815,95342526464
b29816,16258989056
b29817,15039877120
b29818,14969751552
b29819,18835924992
b29820,20480415744
b29821,15106920448
b29822,14859553792
b29823,14845682688
b29824,14844141568
b29825,14844141568
b29826,14844141568
b29827,14844141568
b29828,14844141568
b29829,14844141568
b29830,14844141568
b29831,14844141568
b29832,14844141568
b29833,227641622528
b29834,16923258880
b29835,14886524928
b29836,26051186688
b29837,82091810816
b29838,15341958144
b29839,14886524928
b29840,14880360448
b29841,38129029120
b29842,17993641984
b29843,14924284928
b29844,14844911616
b29845,15661763584
b29846,14845682688
b29847,14844141568
b29848,14844141568
b29849,14844141568
b29850,14844141568
b29851,14844141568
b29852,14844141568
b29853,14844141568
b29854,14844141568
b29855,14844141568
b29856,39845957632
b29857,14909643776
b29858,14844141568
b29859,15420561408
b29860,62105153536
b29861,14920432640
b29862,14854930432
b29863,14849536000
b29864,14844911616
b29865,14844141568
b29866,14844141568
b29867,14844141568
b29868,14844141568
b29869,14844141568
b29870,14844141568
b29871,14844141568
b29872,14844141568
b29873,14844141568
b29874,14844141568
b29875,14844141568
b29876,14844141568
b29877,47223820288
b29878,44977479680
b29879,16709027840
b29880,15085343744
b29881,34757591040
b29882,66030665728
b29883,14859553792
b29884,14861094912
b29885,14850306048
b29886,15316528128
b29887,22344531968
b29888,15002117120
b29889,14849536000
b29890,18938415104
b29891,14881901568
b29892,14844911616
b29893,14844141568
b29894,14844141568
b29895,14844141568
b29896,14923514880
b29897,46349942784
b29898,14896542720
b29899,133292974080
b29900,60124676096
b29901,18852106240
b29902,16264383488
b29903,50099752960
b29904,91581931520
b29905,14954339328
b29906,15627855872
b29907,21625548800
b29908,35915821056
b29909,22218151936
b29910,28214302720
b29911,15607049216
b29912,27645589504
b29913,15295721472
b29914,14853388288
b29915,14932761600
b29916,15004429312
b29917,15611673600
b29918,17167544320
b29919,19383060480
b29920,14854159360
b29921,22008543232
b29922,49519480832
b29923,15733430272
b29924,14934303744
b29925,41763246080
b29926,84141645824
b29927,14866489344
b29928,14851847168
b29929,16101784576
b29930,38284693504
b29931,28831563776
b29932,21387427840
b29933,14935844864
b29934,33946132480
b29935,14952798208
b29936,14851077120
b29937,14844911616
b29938,14844141568
b29939,14844141568
b29940,14891149312
b29941,14844141568
b29942,18049126400
b29943,14844911616
b29944,19179618304
b29945,76036325376
b29946,15272602624
b29947,14844911616
b29948,27378186240
b29949,83898900480
b29950,14863407104
b29951,14848764928
b29952,14847223808
b29953,19117199360
b29954,16712881152
b29955,14864177152
b29956,14844141568
b29957,17082776576
b29958,14844911616
b29959,14844141568
b29960,14844141568
b29961,14844141568
b29962,14844141568
b29963,14844141568
b29964,14844141568
b29965,14844141568
b29966,14844141568
b29967,55248228352
b29968,14932761600
b29969,14844141568
b29970,27189385216
b29971,80784850944
b29972,14872653824
b29973,14847994880
b29974,14848764928
b29975,35819495424
b29976,20439572480
b29977,17377150976
b29978,14854930432
b29979,20796366848
b29980,14851847168
b29981,14844141568
b29982,14844141568
b29983,14844141568
b29984,14844141568
b29985,14844141568
b29986,14844141568
b29987,14844141568
b29988,14844141568
b29989,14844141568
b29990,55489429504
b29991,15194000384
b29992,14844141568
b29993,26680008704
b29994,48980049920
b29995,14844911616
b29996,14844911616
b29997,14844141568
b29998,17388709888
b29999,19195801600
b30000,14905020416
b30001,14844911616
b30002,19071731712
b30003,14871112704
b30004,14861865984
b30005,14844141568
b30006,14844141568
b30007,14858012672
b30008,14990558208
b30009,21409775616
b30010,14844911616
b30011,35737808896
b30012,14844141568
b30013,15326545920
b30014,16215064576
b30015,52396183552
b30016,14847223808
b30017,14871883776
b30018,14858782720
b30019,14851847168
b30020,15664845824
b30021,14858782720
b30022,14859553792
b30023,14871112704
b30024,14847994880
b30025,14844911616
b30026,14844141568
b30027,14844141568
b30028,14844141568
b30029,14844141568
b30030,14844141568
b30031,196228284416
b30032,2302510104576
b30033,220685287424
b30034,39181684736
b30035,121351536640
b30036,577660846080
b30037,156275015680
b30038,57740394496
b30039,484304781312
b30040,1633908162560
b30041,18005200896
b30042,52383854592
b30043,17742422016
b30044,99019128832
b30045,36805111808
b30046,19081750528
b30047,17328603136
b30048,25086377984
b30049,14868030464
b30050,14805610496
b30051,49299083264
b30052,15326545920
b30053,14848764928
b30054,23065057280
b30055,241933434880
b30056,19219689472
b30057,15566978048
b30058,15482980352
b30059,32571355136
b30060,16433147904
b30061,14880360448
b30062,14844911616
b30063,14844141568
b30064,14844141568
b30065,14844141568
b30066,14844141568
b30067,14844141568
b30068,14844141568
b30069,14844141568
b30070,14844141568
b30071,14844141568
b30072,14844141568
b30073,106397761536
b30074,15074554880
b30075,14845682688
b30076,26780188672
b30077,97110319104
b30078,14908872704
b30079,14851847168
b30080,14849536000
b30081,23125934080
b30082,18491459584
b30083,14905020416
b30084,14844141568
b30085,18987735040
b30086,14846452736
b30087,14844141568
b30088,14844141568
b30089,14844141568
b30090,14844141568
b30091,14844141568
b30092,14844141568
b30093,14844141568
b30094,14844141568
b30095,60022956032
b30096,14985934848
b30097,14849536000
b30098,20481955840
b30099,32035778560
b30100,14876507136
b30101,14845682688
b30102,14844911616
b30103,14844141568
b30104,14844141568
b30105,14844141568
b30106,14844141568
b30107,14844141568
b30108,14844911616
b30109,14844911616
b30110,14844141568
b30111,14844141568
b30112,14844141568
b30113,14844141568
b30114,14844141568
b30115,14844141568
b30116,14844141568
b30117,14844141568
b30118,14844141568
b30119,30300354560
b30120,15146222592
b30121,14855700480
b30122,21121566720
b30123,14958192640
b30124,14846452736
b30125,14844141568
b30126,14844141568
b30127,14844141568
b30128,14844141568
b30129,14844141568
b30130,14844141568
b30131,17172937728
b30132,14848764928
b30133,14844141568
b30134,14844141568
b30135,14844141568
b30136,14844141568
b30137,14844141568
b30138,14844141568
b30139,14844141568
b30140,14844141568
b30141,14844141568
b30142,14844141568
b30143,14844141568
b30144,14844141568
b30145,14844141568
b30146,14844141568
b30147,14844141568
b30148,50789453824
b30149,15093820416
b30150,14847994880
b30151,24109238272
b30152,152692424704
b30153,15510722560
b30154,15032171520
b30155,15002117120
b30156,39118495744
b30157,19316787200
b30158,16957936640
b30159,14857241600
b30160,17666131968
b30161,14847994880
b30162,14844141568
b30163,14844141568
b30164,14844141568
b30165,14844141568
b30166,14844141568
b30167,14844141568
b30168,14844141568
b30169,14844141568
b30170,34938683392
b30171,14908102656
b30172,14844141568
b30173,14844141568
b30174,33845952512
b30175,14899625984
b30176,14845682688
b30177,14844911616
b30178,14844141568
b30179,14844141568
b30180,14844141568
b30181,14844141568
b30182,14844141568
b30183,14844141568
b30184,14844141568
b30185,14844141568
b30186,14844141568
b30187,14844141568
b30188,14844141568
b30189,14844141568
b30190,14844141568
b30191,14844141568
b30192,105888382976
b30193,15079179264
b30194,14846452736
b30195,27516125184
b30196,94549565440
b30197,14940468224
b30198,14857241600
b30199,14854930432
b30200,22689767424
b30201,17966671872
b30202,14994411520
b30203,14844911616
b30204,17811777536
b30205,14847223808
b30206,14844141568
b30207,14844141568
b30208,14844141568
b30209,14844141568
b30210,14844141568
b30211,14844141568
b30212,14844141568
b30213,66959253504
b30214,14947403776
b30215,14844911616
b30216,27019079680
b30217,75170152448
b30218,14853388288
b30219,14854930432
b30220,14852618240
b30221,21364310016
b30222,23209160704
b30223,15329628160
b30224,14851847168
b30225,21738829824
b30226,14869571584
b30227,14844911616
b30228,14844141568
b30229,14844141568
b30230,14844141568
b30231,14844141568
b30232,18607050752
b30233,14844141568
b30234,36084588544
b30235,64938704896
b30236,16000063488
b30237,14849536000
b30238,37929439232
b30239,82802319360
b30240,14870342656
b30241,14853388288
b30242,14851077120
b30243,26588305408
b30244,21872916480
b30245,16162662400
b30246,14851847168
b30247,22318329856
b30248,14857241600
b30249,14844141568
b30250,14844141568
b30251,14844141568
b30252,14844141568
b30253,14844141568
b30254,14844141568
b30255,14844141568
b30256,14844141568
b30257,53227675648
b30258,14881130496
b30259,14844141568
b30260,18909902848
b30261,68239245312
b30262,15015218176
b30263,14857241600
b30264,14861094912
b30265,14851077120
b30266,8263865344
b30267,13037820928
b30268,14531271680
b30269,14762456064
b30270,12113855488
b30271,14603709440
b30272,14820252672
b30273,14841829376
b30274,14844141568
b30275,14844141568
b30276,10611156992
b30277,14599086080
b30278,29624526848
b30279,131125239808
b30280,20636080128
b30281,14990558208
b30282,92984442880
b30283,503560896512
b30284,60675665920
b30285,23901943808
b30286,73778421760
b30287,229157421056
b30288,78745034752
b30289,94555725824
b30290,20253855744
b30291,98354855936
b30292,18719561728
b30293,15314987008
b30294,14919661568
b30295,14854930432
b30296,14845682688
b30297,17419534336
b30298,28314482688
b30299,14972063744
b30300,33762725888
b30301,157387014144
b30302,17931993088
b30303,14923514880
b30304,39544647680
b30305,333943275520
b30306,27311140864
b30307,16783007744
b30308,16291355648
b30309,50845708288
b30310,26966677504
b30311,23094339584
b30312,15049894912
b30313,27308058624
b30314,14999805952
b30315,14852618240
b30316,14844911616
b30317,14844141568
b30318,14844141568
b30319,14844141568
b30320,14844141568
b30321,14844141568
b30322,84197900288
b30323,15346581504
b30324,14857241600
b30325,40476319744
b30326,235067260928
b30327,17244604416
b30328,15570830336
b30329,34412355584
b30330,128173785088
b30331,54890663936
b30332,65747849216
b30333,16317555712
b30334,40934834176
b30335,15226365952
b30336,14861094912
b30337,14845682688
b30338,14844141568
b30339,14844141568
b30340,14939697152
b30341,15362764800
b30342,14844911616
b30343,26800994304
b30344,146980634624
b30345,15406690304
b30346,14853388288
b30347,30939195392
b30348,200650850304
b30349,15741136896
b30350,14950486016
b30351,14958192640
b30352,31893215232
b30353,18590097408
b30354,16571087872
b30355,14851847168
b30356,18798934016
b30357,14846452736
b30358,14844141568
b30359,14844141568
b30360,14844141568
b30361,14844141568
b30362,14844141568
b30363,14844141568
b30364,14844141568
b30365,21019074560
b30366,116216160256
b30367,16556446720
b30368,14985934848
b30369,47962066944
b30370,210153308160
b30371,20676921344
b30372,16752953344
b30373,16078665728
b30374,29464238080
b30375,25326039040
